recipe_id,recipe_name,url,ingredients_dict,preparation_time,cooking_time
245,Home-style green chutney,https://www.youtube.com/watch?v=pC5sZ8-mFr4,"{'FRESH CORIANDER': 1, 'MINT': 0.5, 'GREEN CHILLI': 3.5, 'GARLIC': 3.5, 'GINGER': 1, 'ONION': 0.5, 'ROASTED CHANA DAL': 0.5, 'SUGAR': 0, 'SALT': 0, 'CUMIN POWDER': 0, 'CHAAT MASALA': 0, 'BLACK SALT': 0, 'DRY MANGO POWDER': 1, 'ICE CUBE': 1, 'WATER': 0}",0.0,0.0
246,Dal Bati Churma,https://www.youtube.com/watch?v=mZ4xTelTAGk,"{'WHEAT FLOUR': 4, 'SEMOLINA': 0.5, 'BAKING SODA': 0.5, 'CAROM SEEDS': 1, 'SALT': 0, 'GHEE': 1, 'WATER': 0, 'CHANA DAL': 0.25, 'MASOOR DAL': 0.25, 'URAD DAL': 0.25, 'GREEN MOONG DAL': 0.25, 'TOOR DAL': 0.25, 'TURMERIC POWDER': 0.5, 'CUMIN SEEDS': 1, 'RED CHILLI': 2, 'GARLIC': 1, 'GINGER': 1, 'GREEN CHILLI': 1, 'ASAFOETIDA': 0.5, 'ONION': 1, 'TOMATO': 1, 'KASHMIRI RED CHILLI POWDER': 2, 'CORIANDER POWDER': 1, 'HOT WATER': 0, 'FRESH CORIANDER': 0, 'BATI': 3, 'CAHSEW': 1, 'ALMONDS': 1, 'CARDAMOM POWDER': 0.5, 'POWDERED SUGAR': 3}",25.0,90.0
247,Palak Patta Chaat,https://www.youtube.com/watch?v=gEhfwrrTaqc,"{'KOKUM': 50, 'JAGGERY': 400, 'KASHMIRI RED CHILLI POWDER': 1, 'ROASTED CUMIN POWDER': 2, 'BLACK SALT': 1, 'BLACK PEPPER POWDER': 0, 'GINGER POWDER': 0.25, 'WATER': 800, 'MINT': 0.5, 'FRESH CORIANDER': 1, 'GREEN CHILLI': 4.5, 'GINGER': 1, 'CUMIN POWDER': 1, 'DRY MANGO POWDER': 1, 'ICE CUBE': 1, 'CURD': 2, 'POWDERED SUGAR': 0.25, 'GRAM FLOUR': 1.5, 'CORN FLOUR': 0.5, 'CAROM SEEDS': 0.5, 'BAKING SODA': 2, 'SPINACH': 0}",25.0,55.0
248,Naan,https://www.youtube.com/watch?v=K-4TrsOxQUI,"{'WATER': '1/2 CUP + 1 TBSP', 'MILK': '1/4 CUP', 'CURD': '1/2 CUP', 'OIL': '1 TBSP', 'POWDERED SUGAR': '2 TBSP', 'REFINED FLOUR': '2 CUPS', 'WHEAT FLOUR': '1 CUP', 'BAKING POWDER': '1 TSP', 'BAKING SODA': '1/4 TSP', 'SALT': 'TO TASTE'}",20.0,15.0
249,Kadhai Paneer,https://www.youtube.com/watch?v=gBnHovVnNwo,"{'CAPSICUM': 1, 'ONION': 3, 'TOMATO': 7, 'PANEER': 500, 'GHEE': 6, 'CUMIN SEEDS': 2, 'GARLIC': 3, 'GINGER': 2, 'TURMERIC POWDER': 0.5, 'KASHMIRI RED CHILLI POWDER': 2, 'CORIANDER POWDER': 1, 'KADAI MASALA': 4, 'GREEN CHILLI': 4, 'SALT': 0, 'FRESH CORIANDER': 0, 'FRESH CREAM': 3, 'KASURI METHI': 0}",25.0,45.0
250,Prawns Koliwada,https://www.youtube.com/watch?v=4GA1Yp78jas,"{'PRAWNS': 500, 'SALT': 0, 'TURMERIC POWDER': 0.25, 'LEMON JUICE': 1, 'FRESH CORIANDER': 1, 'GARLIC': 15, 'GINGER': 1, 'GREEN CHILLI': 3, 'WATER': 0, 'KASHMIRI RED CHILLI POWDER': 1.5, 'SPICY RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'GARAM MASALA': 0.5, 'CUMIN POWDER': 0.5, 'BLACK SALT': 0, 'BLACK PEPPER POWDER': 0.25, 'DRY MANGO POWDER': 0.5, 'CHAAT MASALA': 0, 'ASAFOETIDA': 0, 'OIL': 1, 'EGG WHITE': 1, 'GRAM FLOUR': 3, 'CORN FLOUR': 4, 'MINT': 2, 'ONION': 2, 'TOMATO': 1, 'SPRING ONION GREENS': 0.5, 'GREEN CHILLIES': 8, 'TAMARIND': 0, 'ICE CUBE': 1}",15.0,15.0
251,Idada (White dhokla),https://www.youtube.com/watch?v=RWfN0--2NZ4,"{'URAD DAL': 0.5, 'KOLUM RICE': 1.5, 'FENUGREEK SEED': 0.5, 'POHA': 0.5, 'SOUR CURD': 2, 'WATER': 0.5, 'ASAFOETIDA': 0.25, 'SUGAR': 0.5, 'GINGER CHILLI PASTE': 1.5, 'OIL': 2, 'BAKING SODA': 0.25, 'SALT': 0, 'BLACK PEPPERCORNS': 0}",15.0,25.0
252,Mutton Dum Biryani,https://www.youtube.com/watch?v=kPRBBIqoF4o,"{'ONION': 750, 'CORIANDER SEEDS': 2, 'CUMIN SEEDS': 1, 'CARAWAY SEEDS': 1, 'GREEN CARDAMOM': 4, 'BLACK CARDAMOM': 6, 'CINNAMON': 3, 'BLACK PEPPERCORNS': 4, 'SPICY RED CHILLIES': 8, 'BAY LEAF': 2, 'CLOVES': 4, 'MACE': 3, 'KASURI METHI': 1, 'TURMERIC POWDER': 1, 'NUTMEG': 0.5, 'SALT': 0, 'MUTTON': 750, 'LEMON JUICE': 1, 'GINGER GARLIC PASTE': 5, 'GREEN CHILLI PASTE': 3, 'KASHMIRI RED CHILLI POWDER': 1.5, 'CORIANDER POWDER': 1, 'BIRYANI MASALA': 0, 'MINT': 0, 'FRESH CORIANDER': 0, 'BIRISTA': 0, 'BIRISTA OIL': 5, 'CURD': 300, 'POTATO': 2, 'HOT WATER': 500, 'BASMATI': 750, 'WATER': 5000, 'STAR ANISE': 1, 'GREEN CHILLI': 1, 'MILK & SAFFARON': 3, 'GHEE': 3}",40.0,90.0
253,Aloo Gobi Sabzi,https://www.youtube.com/watch?v=-v6AiYM5JHA,"{'POTATOES': '3', 'CAULIFLOWER': '1'}",15.0,20.0
254,Batata Poha,https://www.youtube.com/watch?v=92D8P1mamrQ,"{'POHA': 3, 'OIL': '2-3 TBSP', 'CUMIN SEEDS': '1/2 TSP', 'MUSTARD SEEDS': '1/2 TSP', 'GREEN CHILLI': 2, 'CURRY LEAVES': '10-12', 'PEANUTS': '2 TBSP', 'POTATO': 2, 'ONION': 1, 'SUGAR': 1, 'SALT': 'TO TASTE', 'TURMERIC POWDER': '1/2 TSP', 'FRESH CORIANDER': 'A SMALL HANDFUL', 'LEMON JUICE': 1, 'WATER': 'A SPLASH'}",15.0,20.0
255,Chicken Tikka Masala,https://www.youtube.com/watch?v=OCVeQEH5soc,"{'CHICKEN': '500g', 'ONIONS': '2', 'TOMATOES': '4', 'GINGER-GARLIC PASTE': '2 tbsp', 'YOGURT': '1 cup', 'GARAM MASALA': '1 tsp', 'CUMIN POWDER': '1 tsp', 'CORIANDER POWDER': '1 tsp', 'TURMERIC POWDER': '1/2 tsp', 'CHILLI POWDER': '1/2 tsp', 'SALT': 'to taste', 'OIL': '2 tbsp'}",30.0,30.0
256,Pizza Omelette,https://www.youtube.com/watch?v=089vVAyaqEQ,"{'TOMATOES': 7, 'OIL': 3, 'ONION': 0, 'GARLIC': 1, 'KASHMIRI RED CHILLI POWDER': 1, 'SALT': 0, 'BLACK PEPPER POWDER': 0, 'SUGAR': 0, 'OREGANO': 0, 'RED CHILLI FLAKES': 1, 'KETCHUP': 3, 'BASIL': 10, 'BUTTER': 100, 'BREAD SLICE': 0, 'EGGS': 4, 'FRESH CORIANDER': 0, 'GREEN CHILLIES': 2, 'GARLIC BUTTER': 0, 'PIZZA SAUCE': 0, 'MOZZARELLA CHEESE': 0, 'CAPSICUM': 0, 'RED BELL PEPPER': 0, 'SWEET CORN': 0, 'CHILLI FLAKES': 0}",15.0,15.0
257,Dal Baati Churma,https://www.youtube.com/watch?v=H5mX3WGW5yU,"{'MOTH DAL': '1 cup', 'CHANA DAL': '1 cup', 'WHEAT FLOUR': '2 cups', 'GHEE': '2 tbsp', 'SUGAR': '1 cup', 'DATES': '10', 'DRY FRUITS': '1/4 cup', 'SALT': 'to taste'}",30.0,60.0
259,Dal Baati Churma,https://www.youtube.com/watch?v=mzFkpEW4s5A,"{'MOONG DAL': 1, 'WHEAT FLOUR': 2, 'GHEE': 1, 'SUGAR': 1}",30.0,60.0
260,Aloo Gobi,https://www.youtube.com/watch?v=nwFAHlCMctI,"{'POTATOES': '3', 'CAULIFLOWER': '1', 'ONIONS': '2', 'TOMATOES': '2'}",15.0,20.0
261,Vegan Ramen,https://www.youtube.com/watch?v=plTuwZva37k,"{'OIL': 6, 'ONION': 7, 'CARROT': 2, 'CELERY': 2, 'GINGER': 1, 'GARLIC': 13, 'BUTTON MUSHROOM': 100, 'APPLE': 1, 'SHITAKE MUSHROOM': 6, 'WATER': 4000, 'BLACK PEPPERCORNS': 1, 'SALT': 0, 'CHILLI FLAKES': 0.5, 'SOY SAUCE': 2, 'POWDERED SUGAR': 0.5, 'STAR ANISE': 3, 'CINNAMON STICK': 2, 'TOFU': 200, 'BLACK PEPPER POWDER': 0, 'LIGHT SOY SAUCE': 1, 'BOK CHOY': 0, 'RAMEN NOODLES': 0, 'SWEET CORN': 0, 'SPRING ONION GREENS': 0, 'SESAME SEEDS': 0}",35.0,150.0
262,Chana Masala,https://www.youtube.com/watch?v=v1LubNGak88,"{'CHANA': '1 cup', 'ONION': '1', 'TOMATOES': '2', 'GINGER': '1 inch', 'GARLIC': '4 cloves'}",15.0,30.0
263,Chicken Tandoori,https://www.youtube.com/watch?v=A3lcRok1zf8,"{'CHICKEN': '750 GRAMS', 'CURD': '3/4 CUP', 'SALT': 'TO TASTE', 'LEMON JUICE': '2 TSP', 'GINGER GARLIC CHILLI PASTE': '2 TBSP', 'KASHMIRI RED CHILLI POWDER': '1 TSP', 'MUSTARD OIL': '2-3 TBSP', 'CORIANDER POWDER': '1 TSP', 'CUMIN POWDER': '1 TSP', 'BLACK SLAT': '1/2 TSP', 'CHAAT MASALA': '1/2 TSP', 'GARAM MASALA': '1/2 TSP', 'ROASTED KASURI METHI POWDER': '1/4 TSP', 'CARDAMOM POWDER': '1/4 TSP', 'BUTTER': 'AS REQUIRED', 'FRESH CORIANDER': 'A SMALL HANDFUL', 'MINT': 'A SMALL HANDFUL', 'ONION': '1 NO.', 'GARLIC': '8-10 CLOVES', 'GINGER': '½ INCH', 'GREEN CHILLI': '4-5 NOS.', 'TAMARIND': '1/4 CUP', 'JAGGERY': '1 TSP', 'BLACK SALT': '1 TSP', 'ICE CUBE': '1 NO.', 'WATER': 'AS REQUIRED', 'KASHMIRI RED CHILLI': '15-20 NOS.', 'OIL': '1 TBSP'}",25.0,40.0
264,Schezwan Chutney,https://www.youtube.com/watch?v=1ZRDslVTe5g,"{'KASHMIRI RED CHILLIES': 30, 'WATER': 0, 'OIL': 0.75, 'STAR ANISE': 4, 'GARLIC': 1, 'GINGER': 0.33, 'CELERY': 0.33, 'GREEN CHILLIES': 6, 'SALT': 0, 'KETCHUP': 1, 'RED CHILLI SAUCE': 0.5, 'VINEGAR': 1, 'SOY SAUCE': 1, 'SUGAR': 1, 'AROMAT POWDER': 1, 'WHITE PEPPER POWDER': 1}",0.0,25.0
265,Rajma Chawal,https://www.youtube.com/watch?v=asY7cq6j0xE,"{'KIDNEY BEANS': '250 GRAMS', 'WATER': 0, 'SALT': 0, 'OIL': '10-11 TBSP', 'ONION': '3 MEDIUM SIZED', 'WHOLE SPICES': 0, 'CUMIN SEEDS': '1 TSP', 'BAY LEAF': '2 NOS.', 'CINNAMON': '1 INCH.', 'BLACK CARDAMOM': '1 NO.', 'GINGER GARLIC GREEN CHILLI PASTE': '3 TBSP', 'TURMERIC POWDER': '1/4 TSP', 'TOMATO PUREE': 'OF 4 NOS. (FRESH)', 'KASHMIRI RED CHILLI POWDER': '1 TBSP', 'SPICY RED CHILLI POWDER': '1 TBSP', 'CORIANDER POWDER': '1.5 TBSP', 'CUMIN POWDER': '1 TSP', 'GARAM MASALA': '1/2 TSP', 'BROWN ONION PASTE': 0, 'HOT WATER': 0, 'ROASTED KASURI METHI': 'A PINCH', 'FRESH CORIANDER': 'A BIG HANDFUL'}",20.0,45.0
266,Sabudana Vadas,https://www.youtube.com/watch?v=FMyMYf0aLyM,"{'SABUDANA': '1 CUP', 'CRUSHED PEANUTS': '3/4 CUP', 'CUMIN SEEDS': '1 TSP', 'GREEN CHILLIES': '2-3 NOS.', 'LEMON JUICE': 'HALF A LEMON', 'SUGAR': '1 TBSP', 'SALT': 'TO TASTE', 'POTATOES': '3 MEDIUM SIZED', 'FRESH CORIANDER': 'A SMALL HANDFUL', 'CURRY LEAVES': '8-10 NOS.'}",0.0,0.0
267,Nankhatai,https://www.youtube.com/watch?v=3SXnSYXXJKU,"{'SUGAR': 0.5, 'GHEE': 0.5, 'CARDAMOM POWDER': 0.5, 'BAKING SODA': 0.25, 'CURD': 1, 'REFINED FLOUR': 1, 'ALMONDS': 0, 'PISTACHIO': 0}",0.0,25.0
268,Motichoor Laddu,https://www.youtube.com/watch?v=pGj79jrTqiw,"{'GRAM FLOUR': 1, 'WATER': 150, 'FOOD COLOUR': 'A PINCH', 'SUGAR': 0.75, 'HOT WATER': 1, 'GHEE': 1, 'MELON SEEDS': 2}",10.0,25.0
269,Lal nariyal aur pyaaz ki chutney,https://www.youtube.com/watch?v=2VcmFWv8cL4,"{'WHOLE KASHMIRI RED CHILES': 10, 'COCONUT': 1, 'GARLIC': 4, 'ONION': 1, 'FRESH MINT LEAVES': 0, 'GREEN CHILLIES': 2, 'TAMARIND': 1.5, 'SALT': 0}",0.0,0.0
270,Dal Baati Churma,https://www.youtube.com/watch?v=Z46jeaJ36ac,"{'MOONG DAL': '1 cup', 'CHANA DAL': '1/2 cup', 'WHEAT FLOUR': '2 cups', 'GHEE': '1/2 cup', 'SUGAR': '1 cup', 'DATES': '1/2 cup'}",30.0,60.0
271,Nankhatai,https://www.youtube.com/watch?v=6WyOo8FfE9w,"{'SUGAR': 0.5, 'GHEE': 0.5, 'CARDAMOM POWDER': 0.5, 'BAKING SODA': 0.25, 'CURD': 1, 'REFINED FLOUR': 1, 'ALMOND & PISTACHIO': 0}",10.0,20.0
272,Dal Pakwan,https://www.youtube.com/watch?v=Le9qfPzo5aA,"{'YELLOW MOONG DAL': 1, 'TURMERIC POWDER': 0.25, 'SALT': 'TO TASTE', 'GREEN CHILLI': 1, 'WATER': 0.5, 'HOT WATER': 'AS REQUIRED', 'CHANA DAL': 1, 'CORIANDER POWDER': 0.5, 'CUMIN POWDER': 0.5, 'KASHMIRI RED CHILLI POWDER': 0.5, 'BLACK PEPPER POWDER': 'A PINCH', 'DRY MANGO POWDER': 1, 'OIL': 2, 'CUMIN SEEDS': 1, 'ASAFOETIDA': 'A PINCH', 'GREEN MOONG': 1.5, 'GHEE': 2, 'ONION': 1, 'GARLIC': 2, 'GINGER': 1, 'TOMATO PUREE': 3, 'BUTTER': 2, 'GARAM MASALA': 'A PINCH', 'KASURI METHI': 'A PINCH', 'FRESH CORIANDER': 'A SMALL HANDFUL', 'REFINED FLOUR': 2, 'CAROM SEEDS': 1, 'MINT': 0.5, 'RAW MANGO': 0.5, 'TAMARIND': 'LEMON SIZED', 'JAGGERY': 1, 'BLACK SALT': 0.5, 'ICE CUBES': 1, 'BEETROOT': 'A SMALL AMOUNT'}",30.0,120.0
273,Ghevar,https://www.youtube.com/watch?v=Bh87si4LpLI,"{'GHEE': '1/4 cup', 'ICE CUBES': '2', 'REFINED FLOUR': '1 cup', 'GRAM FLOUR': '1 tbsp', 'CHILLED WATER': '2.5 cups', 'LEMON JUICE': '1 tsp', 'OIL / GHEE': '0'}",15.0,50.0
275,Laal Maas,https://www.youtube.com/watch?v=c-g0SyQd6Fk,"{'MUTTON': 1000, 'SALT': 0, 'GINGER GARLIC CHILLI PASTE': 2, 'MATHANIA RED CHILLI': 25, 'WATER': 0, 'MUSTARD OIL': 5, 'BAY LEAF': 2, 'CINNAMON STICK': 1, 'CLOVES': 8, 'BLACK CARDAMOM': 2, 'GREEN CARDAMOM': 3, 'ONIONS': 350, 'CURD': 150, 'CORIANDER POWDER': 1, 'CUMIN POWDER': 0.5, 'RED CHILLI POWDER': 1, 'HOT WATER': 0}",15.0,120.0
276,Jalebi,https://www.youtube.com/watch?v=hgwdaU-K5wk,"{'SOUR CURD': 100, 'WATER': 405, 'REFINED FLOUR': 500, 'SUGAR': 1000, 'SAFFRON': 0, 'ORGANIC FOOD COLOUR': 0.5, 'LEMON JUICE': 0.5, 'OIL': 0}",15.0,25.0
277,Fafda,https://www.youtube.com/watch?v=wlr52EVfHck,"{'PAPAD KHAR': 1, 'ASAFOETIDA': 1, 'WATER': 6, 'GRAM FLOUR': 2, 'SALT': 0, 'CAROM SEEDS': 1, 'OIL': 2, 'BLACK SALT': 0.5, 'BLACK PEPPER POWDER': 1, 'RAW PAPAYA': 1, 'MUSTARD SEEDS': 1, 'CURRY LEAVES': 10, 'GREEN CHILLI': 2, 'TURMERIC POWDER': 0.5, 'SUGAR': 1, 'LEMON JUICE': 1}",20.0,25.0
278,Paneer hot pan,https://www.youtube.com/watch?v=Lyj1e9S6mAY,"{'PANEER': 250, 'SALT': 0, 'BLACK PEPPER POWDER': 0, 'CORN FLOUR': 3, 'WATER': 0, 'OIL': 0, 'GARLIC': 1, 'GINGER': 1, 'CAPSICUM': 1, 'RED BELL PEPPER': 1, 'YELLOW BELL PEPPER': 1, 'SCHEZWAN SAUCE': 3, 'RED CHILLI SAUCE': 1, 'KETCHUP': 3, 'LIGHT SOY SAUCE': 1, 'WHITE PEPPER POWDER': 0, 'GREEN CHILLIES': 2, 'SPRING ONION GREENS': 0, 'SPRING ONION BULBS': 2, 'ONION': 1, 'CABBAGE': 0}",25.0,25.0
279,Tarri waale aloo with sama ki puri,https://www.youtube.com/watch?v=fFq17cPPZGM,"{'TOMATOES': 5, 'GINGER': 1, 'GREEN CHILLI': 2, 'MUSTARD OIL': 2, 'MUSTARD SEEDS': 1, 'CUMIN SEEDS': 1, 'CORIANDER SEEDS': 1, 'RED CHILLI': 2, 'CURRY LEAVES': 10, 'ASAFOETIDA': 0.5, 'TURMERIC POWDER': 0.25, 'KASHMIRI RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'SALT': 0, 'JAGGERY': 1, 'POTATO': 6, 'HOT WATER': 750, 'KASURI METHI': 0, 'FRESH CORIANDER': 1, 'SAMA': 1, 'BLACK PEPPER POWDER': 0.25, 'SENDHA NAMAK': 0, 'OIL': 1}",20.0,40.0
280,Cold Coffee,https://www.youtube.com/watch?v=UpsbBp8SQZk,"{'SUGAR': 1, 'WATER': 1, 'VANILLA ESSENCE': 2, 'XANTHAN GUM': 1, 'BUTTER': 4, 'FRESH CREAM': 0.5, 'SALT': 'A PINCH', 'ICE': 1.5, 'INSTANT COFFEE': 1, 'MILK': 0.5, 'HAZELNUT': 2, 'COCOA POWDER': 0.5, 'POWDERED SUGAR': 1, 'OIL': 4, 'CHOCO CHIPS': 1, 'CHOCO CHIP COOKIES': 3, 'COFFEE CONCENTRATE': 1, 'CARAMEL SAUCE': 1, 'DUDH': 1}",0.0,0.0
281,Farali Pattice,https://www.youtube.com/watch?v=3_uZ9mWdwvw,"{'POTATO': 5.5, 'SENDHA NAMAK': 0, 'ARROWROOT POWDER': 0, 'FRESH COCONUT': 1, 'CASHEW': 0.25, 'PEANUTS': 0.5, 'RAISINS': 0.25, 'FENNEL SEEDS': 0.5, 'GINGER CHILLI PASTE': 0, 'LEMON JUICE': 2, 'POWDERED SUGAR': 1, 'FRESH CORIANDER': 0, 'COCONUT': 2.5, 'GINGER': 0.5, 'CUMIN SEEDS': 0.5, 'GREEN CHILLIES': 2.5, 'SUGAR': 2, 'CURD': 1, 'LEMON': 1, 'WATER': 0}",25.0,35.0
282,Sev khamni,https://www.youtube.com/watch?v=rEOOEVCvQeU,"{'CHANA DAL': 1, 'WATER': 1, 'SALT': 0, 'TURMERIC POWDER': 0.25, 'ASAFOETIDA': 0.5, 'ENO': 0.5, 'OIL': 4.5, 'HOT WATER': 0, 'SUGAR': 0.25, 'MUSTARD SEEDS': 1, 'GARLIC': 1, 'GINGER': 1, 'GREEN CHILLI': 2, 'LEMON JUICE': 1, 'FRESH CORIANDER': 0}",10.0,35.0
284,Veg Matka,https://www.youtube.com/watch?v=GmPp8bi8Rdw,"{'OIL': 9, 'CUMIN SEEDS': 1, 'ONION': 1, 'GINGER': 1, 'GARLIC': 3, 'GREEN CHILLI': 5, 'CORIANDER STALK': 1, 'TURMERIC POWDER': 0.25, 'SPICY RED CHILLI POWDER': 1, 'KASHMIRI RED CHILLI POWDER': 1.5, 'CUMIN POWDER': 1, 'CORIANDER POWDER': 1, 'GARAM MASALA': 0, 'TOMATO': 5, 'SALT': 0, 'BABYCORN': 0.33, 'FRENCH BEANS': 0.33, 'CARROT': 0.33, 'GREEN PEAS': 0.33, 'CAULIFLOWER': 0.33, 'CAPSICUM': 1, 'FRESH CREAM': 2, 'BUTTER': 1, 'KASURI METHI': 0, 'FRESH CORIANDER': 0}",25.0,40.0
285,Cheese burst aloo tikki burger,https://www.youtube.com/watch?v=ILSvmTKWVfs,"{'PROCESSED CHEESE': 200, 'BUTTER': 3, 'MILK': 130, 'MAYONNAISE': 0.5, 'KETCHUP': 2, 'RED CHILLI SAUCE': 1, 'GREEN CHILLIES': 2, 'GINGER': 1, 'GREEN PEAS': 0.25, 'POTATOES': 4, 'POHA': 0.5, 'CORN STARCH': 0.5, 'REFINED FLOUR': 0.5, 'PANKO BREAD CRUMBS': 0, 'BURGER BUNS': 0, 'TOMATO SLICES': 0, 'ONION SLICES': 0, 'CHEESE SLICES': 0}",30.0,30.0
287,Butter Chicken Momo,https://www.youtube.com/watch?v=Sf5Uma5Dym8,{'CHICKEN': '500g'},0.0,0.0
288,Mini Fish Kathi Roll,https://www.youtube.com/watch?v=SHZ6NVyS2Sg,{},0.0,0.0
289,Mawa modak,https://www.youtube.com/watch?v=WPACO3IF8X8,"{'MILK': 1, 'SAFFRON': 'FEW STRANDS', 'SUGAR': 0.5, 'GREEN CARDAMOM POWDER': 'A PINCH', 'GHEE': 1}",45.0,50.0
290,Ukadiche modak,https://www.youtube.com/watch?v=0tJTqOaaZII,"{'COCONUT': 2, 'JAGGERY': 1, 'GHEE': 1, 'CARDAMOM POWDER': 0, 'NUTMEG': 0.25, 'TUKDA BASMATI RICE': 1, 'AMBEMOHAR RICE': 1, 'INDRAYANI RICE': 0.5, 'WATER': 1}",240.0,37.0
291,Aloo Matar,https://www.youtube.com/watch?v=pp8Mj0IiC4w,"{'POTATOES': '2', 'GREEN PEAS': '1 cup'}",15.0,20.0
292,Kaala Mutton Taco,https://www.youtube.com/watch?v=UhlmXnNJMvo,{'MUTTON': '500g'},0.0,0.0
294,Prawn Ghee Roast,https://www.youtube.com/watch?v=MWJsE8IbfpQ,{'Prawns': '500g'},0.0,0.0
296,Junglee sandwich,https://www.youtube.com/watch?v=V6B_bQyy3js,"{'CUMIN SEEDS': 1, 'FENNEL SEEDS': 1, 'BLACK PEPPERCORNS': 1, 'CLOVES': 2, 'STAR ANISE': 0.5, 'ANARDANA POWDER': 1, 'DRY MANGO POWDER': 1, 'ASAFOETIDA': 0.5, 'DRY GINGER POWDER': 0.5, 'BLACK SALT': 1, 'SALT': 2.5, 'FRESH CORIANDER': 1, 'SPICY GREEN CHILLIES': 10, 'CURRY LEAVES': 10, 'SPINACH': 2, 'GARLIC': 4, 'ROASTED CHANA DAL': 1, 'SANDWICH MASALA': 1, 'CABBAGE': 1, 'CARROT': 0.5, 'MAYONNAISE': 0.5, 'SCHEZWAN SAUCE/RED GARLIC CHUTNEY': 2, 'POTATOES': 0, 'CAPSICUM': 0, 'ONIONS': 0, 'TOMATOES': 0, 'SWEET CORN': 0, 'PROCESSED CHEESE': 0}",25.0,15.0
297,Paneer Tikka Shawarma,https://www.youtube.com/watch?v=BwkX8IeJsik,"{'PANEER': 250, 'MUSTARD OIL': 1, 'KASHMIRI RED CHILLI POWDER': 1, 'HUNG CURD': 3, 'GINGER GARLIC CHILLI PASTE': 1, 'KASHMIRI RED CHILLI PASTE': 2, 'CUMIN POWDER': 1, 'GARAM MASALA': 0.5, 'TURMERIC POWDER': 0.25, 'CORIANDER POWDER': 1, 'BLACK SALT': 0.25, 'ROASTED KASURI METHI': 0, 'GREEN CARDAMOM POWDER': 0, 'FRESH CORIANDER': 1, 'LEMON JUICE': 1, 'SALT': 0, 'LUKE WARM WATER': 0.25, 'LUKE WARM MILK': 0.5, 'CURD': 1, 'OLIVE OIL': 1, 'POWDERED SUGAR': 0.5, 'REFINED FLOUR': 2, 'WHEAT FLOUR': 1, 'BAKING POWDER': 1, 'BAKING SODA': 0.25, 'WHITE SESAME SEEDS': 1, 'CHICKPEAS': 1, 'GARLIC': 3, 'HOMEMADE TAHINI PASTE': 0.33, 'MAYONNAISE': 0.5, 'BLACK PEPPER POWDER': 0, 'FRESH CORIANDER / PARSLEY': 0.5}",40.0,40.0
298,Corn Bhajiya,https://www.youtube.com/watch?v=9tszC4f0Up0,"{'CORN': 2, 'SALT': 'TO TASTE', 'RED CHILLI POWDER': 1, 'GRAM FLOUR': 1, 'WATER': 'AS REQUIRED'}",15.0,20.0
299,Paneer pahadi tikka,https://www.youtube.com/watch?v=oI3O_8Lv7vM,"{'Coriander': 1, 'Mint': 0.5, 'Ginger': 1, 'Garlic': 8, 'Green chilli': 2, 'Ice': 1, 'Hung curd': 0.5, 'Salt': 0, 'Roasted besan': 1, 'Carom seeds': 0.5, 'Kasuri methi': 0.5, 'Garam masala': 0, 'Chaat masala': 0, 'Dry mango powder': 0, 'Black salt': 0, 'Mustard oil': 1, 'Lemon juice': 1, 'Paneer': 500, 'Tomato': 0.33, 'Capsicum': 0.33, 'Onion': 0.33, 'Butter': 0}",25.0,15.0
300,Schezwan manchurian frankie,https://www.youtube.com/watch?v=28TbOnusRO4,"{'Cabbage': 0.33, 'Carrot': 0.5, 'French beans': 0.5, 'Garlic': 1, 'Ginger': 1, 'Green chilli paste': 1, 'Fresh coriander': 0, 'Spring onion': 2, 'Red chilli sauce': 1, 'Soy sauce': 1, 'Sugar': 1, 'Butter': 1, 'White pepper powder': 0.25, 'Salt': 1, 'Corn flour': 1, 'Refined flour': 2, 'Oil': 2, 'Coriander stems': 1, 'Kashmiri red chilli paste': 2, 'Ketchup': 2, 'Light soy sauce': 1, 'Vinegar': 0.5, 'Onion': 2, 'Capsicum': 4, 'Spring onion bulbs': 0.25, 'Vegetable stock / hot water': 100, 'Water': 0, 'Spring onion greens': 0, 'Curd': 0.25, 'Kashmiri red chilli powder': 3, 'Tumeric powder': 1, 'Coriander powder': 2, 'Black salt': 1.5, 'Pomegranate powder': 1, 'Dry mango powder': 3, 'Cumin powder': 1, 'Garam masala': 2, 'Black pepper': 0.5}",40.0,35.0
